url,name,beam,frequency,symbol_rate,forward_error_correction,video_encoding,language,encryption,ch_type
https://www.lyngsat.com/radiochannels/pg/Tribe-92-FM.html,Tribe 92 FM,C,3888 H,PLP 0,,,Eng,,radio
https://www.lyngsat.com/radiochannels/ph/Barangay-LS-971.html,Barangay LS 97.1,North America,4015 V,4444,3-Feb,,Tgl,PowerVu,radio
https://www.lyngsat.com/radiochannels/ph/DWIZ-882-AM.html,DWIZ 882 AM,Asia & Australia & Pacific,4095 H,5000,4-Mar,,Tgl,PowerVu,radio
https://www.lyngsat.com/radiochannels/ph/DWPM-Radyo-630.html,DWPM Radyo 630,West hemi,4180 H,30000,3-Feb,,Tgl,PowerVu,radio
https://www.lyngsat.com/radiochannels/ph/DZAR-Sonshine-Radio-1026.html,DZAR Sonshine Radio 1026,Asia & Australia & Pacific,3827 H,1660,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ph/DZBB-594-Super-Radyo.html,DZBB 594 Super Radyo,Asia & Australia & Pacific,3751 H,4444,3-Feb,,Tgl,PowerVu,radio
https://www.lyngsat.com/radiochannels/ph/Eagle-FM.html,Eagle FM,Asia & Australia & Pacific,3831 H,5000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ph/INC-Radio-DZEM-954.html,INC Radio DZEM 954,Asia & Australia & Pacific,3831 H,5000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ph/MOR-Philippines.html,MOR Philippines,West hemi,4180 H,30000,3-Feb,,Tgl,PowerVu,radio
https://www.lyngsat.com/radiochannels/ph/Radyo-Agila.html,Radyo Agila,Asia & Australia & Pacific,3831 H,5000,4-Mar,,Tgl,,radio
https://www.lyngsat.com/radiochannels/pk/FM-Radio-Sawat.html,FM Radio Sawat,37-39,4001 V,13333,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/pk/Radio-Apna-and-Nori.html,Radio Apna & Nori,37-39,4001 V,13333,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/pk/Radio-Pakistan.html,Radio Pakistan,37-39,4001 V,13333,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/pk/Suno-FM-GB.html,Suno FM GB,37-39,3760 H,1003,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/pk/Suno-FM.html,Suno FM,37-39,3760 H,1003,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/pt/RDP-Africa.html,RDP África,East hemi,3830 R,8842,2-Jan,,Por,,radio
https://www.lyngsat.com/radiochannels/pt/RDP-Antena-1.html,RDP Antena 1,East hemi,3830 R,8842,2-Jan,,Por,,radio
https://www.lyngsat.com/radiochannels/pt/RDP-Internacional.html,RDP Internacional,Americas & Europe,4112 V,2222,9-Aug,,Por,,radio
https://www.lyngsat.com/radiochannels/pw/Palau-FM.html,Palau FM,West hemi,4060 H,30000,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/re/Top-FM.html,Top FM (Réunion),South East Africa,10845 H,30000,3-Feb,,Fre,,radio
https://www.lyngsat.com/radiochannels/ru/Avtoradio-Yar-Sale.html,Avtoradio Yar-Sale,Russia C,3616 R,1000,4-Mar,?-?,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Avtoradio.html,Avtoradio (+7h),Russia C,3675 L,17500,4-Mar,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Detskoe-Radio.html,Detskoe Radio,Russia C,3675 L,17500,4-Mar,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Dorognoe-FM-Khabarovsk.html,Dorognoe FM Khabarovsk,Russia C,3675 L,17500,4-Mar,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Europa-Plus-Kirgizstan.html,Europa Plus Kirgizstan,Central Asia,11097 H,23627,5-Apr,,,,radio
https://www.lyngsat.com/radiochannels/ru/Europa-Plus.html,Europa Plus (+4h),Ku Fixed,10981 V,44950,3-Feb,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Humor-FM.html,Humor FM (+7h),Russia C,3675 L,17500,4-Mar,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Love-Radio-Kyrgyzstan.html,Love Radio Kyrgyzstan,Central Asia,11097 H,23627,5-Apr,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,Love Radio (Russia),Ku Fixed 1,10865 V,1808,4-Mar,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Radio-Chanson-Omsk.html,Radio Chanson Omsk,Ku Fixed,10981 V,44950,3-Feb,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Radio-Dacha.html,Radio Dacha,Ku Fixed 1,10865 V,1808,4-Mar,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Radio-Mayak.html,Radio Mayak,C Fixed,3665 L,PLP 0,,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Radio-Mir-Bishkek.html,Radio Mir Bishkek,Central Asia,11097 H,23627,5-Apr,,Kir,,radio
https://www.lyngsat.com/radiochannels/ru/Radio-Orfey.html,Radio Orfey,C,3586 L,8000,4-Mar,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Radio-Rossii-Krasnodar.html,Radio Rossii Krasnodar,Ku Fixed 1,10937 V,PLP 1,,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Radio-Rossii-Krim.html,Radio Rossii Krim,Ku Fixed 1,10749 V,16410,3-Feb,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Radio-Rossii.html,Radio Rossii,C Fixed,3665 L,PLP 1,,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Retro-FM-Kirgizstan.html,Retro FM Kirgizstan,Central Asia,11097 H,23627,5-Apr,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Retro-FM-Rossiya.html,Retro FM Rossiya (+4h),Ku Fixed,10981 V,44950,3-Feb,,Rus,,radio
https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,Sputnik International,Ku Fixed 1,10865 V,1808,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html,Vesti FM,C Fixed,3665 L,PLP 0,,,Rus,,radio
https://www.lyngsat.com/radiochannels/rw/Radio-Rwanda.html,Radio Rwanda,42-43,3869 R,3333,3-Feb,,Eng,,radio
https://www.lyngsat.com/radiochannels/sa/Jeddah-Radio.html,Jeddah Radio,EMEA,3934 L,27500,8-Jul,,Ara,,radio
https://www.lyngsat.com/radiochannels/sa/Neda-Radio.html,Neda Radio,EMEA,3934 L,27500,8-Jul,,Ara,,radio
https://www.lyngsat.com/radiochannels/sa/Quran-Radio.html,Quran Radio (Saudi Arabia),EMEA,3934 L,27500,8-Jul,,Ara,,radio
https://www.lyngsat.com/radiochannels/sa/Riyadh-Radio.html,Riyadh Radio,EMEA,3934 L,27500,8-Jul,,Ara,,radio
https://www.lyngsat.com/radiochannels/sa/Saudia-Radio.html,Saudia Radio,EMEA,3934 L,27500,8-Jul,,,,radio
https://www.lyngsat.com/radiochannels/so/Goobjoog-FM.html,Goobjoog FM,Africa,11057 V,29984,4-Mar,,Som,,radio
https://www.lyngsat.com/radiochannels/ss/Eye-Radio.html,Eye Radio,EMEA,3860 L,400,4-Mar,?-?,Eng,,radio
https://www.lyngsat.com/radiochannels/ss/Radio-Miraya.html,Radio Miraya,Africa,11057 V,29984,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/ss/SSBC-Radio.html,SSBC Radio,EMEA,3934 L,27500,8-Jul,,Ara,,radio
https://www.lyngsat.com/radiochannels/sv/Sonora-1045.html,Sonora 104.5,Americas C,3982 V,8750,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/td/Radio-Ndarason-Internationale.html,Radio Ndarason Internationale,Global,4138 R,2170,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/td/Radio-Tchad.html,Radio Tchad,42-43,3861 R,4042,3-Feb,,Fre,,radio
https://www.lyngsat.com/radiochannels/tg/Radio-Kara.html,Radio Kara,42-43,4039 R,3333,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/tg/Radio-Lome.html,Radio Lomé,42-43,4039 R,3333,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/tj/Ovozi-Tojik.html,Ovozi Tojik,East,11785 H,27500,4-Mar,,Tgk,,radio
https://www.lyngsat.com/radiochannels/tj/Radioi-Farhang.html,Radioi Farhang,East,11785 H,27500,4-Mar,,Tgk,,radio
https://www.lyngsat.com/radiochannels/tj/Radioi-Tojikiston.html,Radioi Tojikiston,East,11785 H,27500,4-Mar,,Tgk,,radio
https://www.lyngsat.com/radiochannels/tj/Sadoi-Dushanbe.html,Sadoi Dushanbe,East,11785 H,27500,4-Mar,,Tgk,,radio
https://www.lyngsat.com/radiochannels/tw/NER-Taipei-AM.html,NER Taipei AM,Regional,3690 H,1000,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/tw/NER-Taipei-FM.html,NER Taipei FM,Regional,3690 H,1000,4-Mar,,Chi,,radio
https://www.lyngsat.com/radiochannels/tz/Abood-FM.html,Abood FM,Africa,11057 V,29984,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/tz/Capital-Radio.html,Capital Radio (Tanzania),West hemi,3928 R,8572,3-Feb,,Eng,,radio
https://www.lyngsat.com/radiochannels/tz/Choice-FM.html,Choice FM,Africa & Europe,4132 V,1843,6-May,,Swa,,radio
https://www.lyngsat.com/radiochannels/tz/Classic-FM.html,Classic FM (Tanzania),Africa & Europe,4112 V,2432,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/tz/Clouds-FM.html,Clouds FM,Africa & Europe,4132 V,1843,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/tz/East-Africa-Radio.html,East Africa Radio,West hemi,3928 R,8572,3-Feb,,Eng,,radio
https://www.lyngsat.com/radiochannels/tz/EFM.html,EFM,Africa & Europe,4130 V,2000,4-Mar,,Swa,,radio
https://www.lyngsat.com/radiochannels/tz/Jambo-FM.html,Jambo FM,Africa & Europe,4132 V,1843,6-May,,Swa,,radio
https://www.lyngsat.com/radiochannels/tz/Magic-FM.html,Magic FM (Tanzania),Africa & Europe,4112 V,2432,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/tz/Radio-Imaan-FM.html,Radio Imaan FM,Africa & Europe,4115 V,1190,9-Aug,,Eng,,radio
https://www.lyngsat.com/radiochannels/tz/Radio-One.html,Radio One,West hemi,3928 R,8572,3-Feb,,Eng,,radio
https://www.lyngsat.com/radiochannels/tz/Radio-Safina.html,Radio Safina,Africa & Europe,4132 V,1843,6-May,,,,radio
https://www.lyngsat.com/radiochannels/tz/TBC-FM.html,TBC FM,West hemi,4120 L,9583,4-Mar,,Swa,,radio
https://www.lyngsat.com/radiochannels/tz/TBC-International.html,TBC International,West hemi,4120 L,9583,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/tz/TBC-Taifa.html,TBC Taifa,West hemi,4120 L,9583,4-Mar,,Swa,,radio
https://www.lyngsat.com/radiochannels/tz/Uhuru-FM.html,Uhuru FM,West hemi,4120 L,9583,4-Mar,,Swa,,radio
https://www.lyngsat.com/radiochannels/tz/Wasafi-FM.html,Wasafi FM,Africa & Europe,3922 V,2500,6-May,,,,radio
https://www.lyngsat.com/radiochannels/ua/Za-Radio.html,Za! Radio,Ku Fixed 1,10860 V,3150,4-Mar,?-?,Rus,,radio
https://www.lyngsat.com/radiochannels/ug/Bukedde-FM.html,Bukedde FM,Africa,11057 V,29984,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/ug/Salt-FM.html,Salt FM,Africa & Europe,3842 H,1582,3-Feb,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/Afghanistan-International-Radio.html,Afghanistan International Radio,East,11938 H,27500,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/uk/BBC-Radio-1.html,BBC Radio 1,None,11043 V,44100,10-Sep,,Eng,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BBC-Radio-1Xtra.html,BBC Radio 1Xtra,None,11043 V,44100,10-Sep,,Eng,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BBC-Radio-2.html,BBC Radio 2,None,11043 V,44100,10-Sep,,Eng,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BBC-Radio-3.html,BBC Radio 3,None,11043 V,44100,10-Sep,,Eng,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BBC-Radio-4-Extra.html,BBC Radio 4 Extra,None,11043 V,44100,10-Sep,,Eng,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BBC-Radio-4-FM.html,BBC Radio 4 FM,None,11043 V,44100,10-Sep,,Eng,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BBC-Radio-5-Live-Sports-Extra.html,BBC Radio 5 Live Sports Extra,None,11043 V,44100,10-Sep,,Eng,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BBC-Radio-5-Live.html,BBC Radio 5 Live,None,11043 V,44100,10-Sep,,Eng,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BBC-Radio-6-Music.html,BBC Radio 6 Music,None,11043 V,44100,10-Sep,,Eng,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BBC-Radio-Asian-Network.html,BBC Radio Asian Network,None,11043 V,44100,10-Sep,,,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Afghanistan.html,BBC World Service Afghanistan,East,11996 V,27500,8-Jul,,Per,,radio
https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-Arabic.html,BBC World Service Arabic,Americas & Europe,4131 H,5422,3-Feb,,Ara,,radio
https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-Americas.html,BBC World Service English Americas,Americas & Europe,4131 H,5422,3-Feb,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-Australasia.html,BBC World Service English Australasia,West hemi,4161 V,3448,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Asia.html,BBC World Service English East Asia,West hemi,4161 V,3448,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-News.html,BBC World Service English News,Americas & Europe,4131 H,5422,3-Feb,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-South-Asia.html,BBC World Service English South Asia,West hemi,4161 V,3448,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-UK.html,BBC World Service UK,None,11043 V,44100,10-Sep,,Eng,BISS,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-Beats.html,BFBS Beats,West hemi,3798 R,19167,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-Best-of-British.html,BFBS Best of British,West hemi,3798 R,19167,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-Edge.html,BFBS Edge,West hemi,3798 R,19167,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-Falklands.html,BFBS Falklands,West hemi,3798 R,19167,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-Germany.html,BFBS Germany,East hemi,3775 L,9583,3-Feb,,Eng,Irdeto,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-Gurkha-Network.html,BFBS Gurkha Network,West hemi,3798 R,19167,5-Mar,,,,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-Ops.html,BFBS Ops,West hemi,3798 R,19167,5-Mar,MPEG-4,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-Radio-2.html,BFBS Radio 2,West hemi,3798 R,19167,5-Mar,,Eng,Irdeto,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-Rewind.html,BFBS Rewind,West hemi,3798 R,19167,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-Shamishran.html,BFBS Shamishran,West hemi,3798 R,19167,5-Mar,,,,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-UK-Bases.html,BFBS UK Bases,West hemi,3798 R,19167,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/BFBS-UK-National.html,BFBS UK National,West hemi,3798 R,19167,5-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/Iran-International-Radio.html,Iran International Radio,East,10845 V,27500,3-Feb,,Per,,radio
https://www.lyngsat.com/radiochannels/uk/Radio-Biafra.html,Radio Biafra,Sub-Sahara Africa,10804 H,30000,3-Feb,,Eng,,radio
https://www.lyngsat.com/radiochannels/uk/Radio-Mojdeh.html,Radio Mojdeh,East,11958 V,27500,8-Jul,,Per,,radio
https://www.lyngsat.com/radiochannels/us/3ABN-Radio-Network.html,3ABN Radio Network,West hemi,4080 V,30000,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/AFN-Clutch.html,AFN Clutch,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-Contingency.html,AFN Contingency,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-Country.html,AFN Country,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-Fans.html,AFN Fans,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-Freedom-Rock.html,AFN Freedom Rock,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-Gravity.html,AFN Gravity,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-Legacy.html,AFN Legacy,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-Music-Service-1.html,AFN Music Service 1,Global,4126 L,11000,2-Jan,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-Music-Service-2.html,AFN Music Service 2,Global,4126 L,11000,2-Jan,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-PowerTalk.html,AFN PowerTalk,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-Seasonal.html,AFN Seasonal,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Blend.html,AFN The Blend,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Atlantic.html,AFN The Eagle Atlantic,Global,4126 L,11000,2-Jan,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Daegu.html,AFN The Eagle Daegu,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Humphreys.html,AFN The Eagle Humphreys,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Iwakuni.html,AFN The Eagle Iwakuni,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Japan.html,AFN The Eagle Japan,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Kunsan.html,AFN The Eagle Kunsan,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Misawa.html,AFN The Eagle Misawa,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Okinawa.html,AFN The Eagle Okinawa,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Sasebo.html,AFN The Eagle Sasebo,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Tokyo.html,AFN The Eagle Tokyo,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFN-The-Voice.html,AFN The Voice,Global,4126 L,11000,2-Jan,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/AFNs-Joe-Radio.html,AFN's Joe Radio,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/Air-1-Radio.html,Air 1 Radio,C,4198 H,520,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/Alaska-Public-Radio-Network.html,Alaska Public Radio Network,North America,4056 H,13250,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/Angel-5.html,Angel 5,West hemi,4060 H,30000,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/Deewa-Radio.html,Deewa Radio,East,11938 H,27500,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/ESNE-Radio.html,ESNE Radio,West hemi,4151 V,3000,8-Jul,,Spa,,radio
https://www.lyngsat.com/radiochannels/us/EWTN-Radio-Catolica-Mundial.html,EWTN Radio Católica Mundial,North America C,4168 H,16303,2-Jan,,Spa,,radio
https://www.lyngsat.com/radiochannels/us/EWTN-Radio.html,EWTN Radio,North America C,4150 H,11936,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/Hope-FM-1075.html,Hope FM 107.5,C,3916 H,3330,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/Hope-FM-881.html,Hope FM 88.1,C,3916 H,3330,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/K-Love.html,K-Love,C,4198 H,520,6-May,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/KCAW-FM.html,KCAW-FM,North America,4056 H,13250,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/KMXT.html,KMXT,North America,4056 H,13250,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/KOTZ-Radio-720-AM.html,KOTZ Radio 720 AM,North America,4056 H,13250,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/KSDP-830-AM.html,KSDP 830 AM,North America,4056 H,13250,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/KSKA-FM.html,KSKA-FM,North America,4056 H,13250,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/KUAC-FM.html,KUAC FM,North America,4056 H,13250,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/KUCB.html,KUCB,North America,4056 H,13250,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/LifeTalk-Radio.html,LifeTalk Radio,C,3916 H,3330,4-Mar,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/NPR-AFN.html,NPR AFN,North hemi,3753 R,30000,3-Feb,,Eng,PowerVu Verimatrix,radio
https://www.lyngsat.com/radiochannels/us/Persian-BMS.html,Persian BMS,East,10845 V,27500,3-Feb,,Per,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Ashna.html,Radio Ashna,East,11938 H,27500,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Disney-1011.html,Radio Disney 101.1,Americas & Europe,3930 H,4000,5-Mar,,Spa,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Farda.html,Radio Farda,Landmass,3984 H,14400,4-Mar,,Per,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Free-Ashna.html,Radio Free Ashna,Landmass,3984 H,14400,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Free-Asia.html,Radio Free Asia,Landmass,3984 H,14400,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Marti.html,Radio Martí,Pan America,11026 H,12500,2-Jan,,Spa,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Nuevo-Tiempo.html,Radio Nuevo Tiempo (Brazil),C,3916 H,3330,4-Mar,,Por,,radio
https://www.lyngsat.com/radiochannels/us/Radio-RanginKaman.html,Radio RanginKaman,East,11958 V,27500,8-Jul,,,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Sawa-Iraq.html,Radio Sawa Iraq,Global,4060 L,7043,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Sawa-Levant.html,Radio Sawa Levant,Global,4060 L,7043,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Sawa-Sudan.html,Radio Sawa Sudan,Global,4060 L,7043,4-Mar,,Ara,,radio
https://www.lyngsat.com/radiochannels/us/Radio-Yar.html,Radio Yar,East,10845 V,27500,3-Feb,,Per,,radio
https://www.lyngsat.com/radiochannels/us/VoA-1.html,VoA 1,Pan America,11026 H,12500,2-Jan,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Asia.html,VoA Asia,Landmass,3984 H,14400,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Congo-DRC.html,VoA Congo DRC,Global,4069 L,1040,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Djibouti-FM.html,VoA Djibouti FM,Global,4060 L,7043,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Djibouti-MW.html,VoA Djibouti MW,Global,4060 L,7043,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-East-Timor.html,VoA East Timor,Landmass,3984 H,14400,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Ethiopia.html,VoA Ethiopia,Global,4060 L,7043,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-French-to-Africa.html,VoA French to Africa,Global,4060 L,7043,4-Mar,,Fre,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Global-Live.html,VoA Global Live,Pan America,11026 H,12500,2-Jan,,Eng,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Iraq.html,VoA Iraq,Global,4060 L,7043,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Kenya.html,VoA Kenya,Global,4069 L,1040,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Libya.html,VoA Libya,Global,4060 L,7043,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Madagascar.html,VoA Madagascar,Global,4069 L,1040,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Mongolia.html,VoA Mongolia,Landmass,3984 H,14400,4-Mar,,Mon,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Somali.html,VoA Somali,Global,4069 L,1040,2-Jan,,Som,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Southern-Africa.html,VoA Southern Africa,Global,4069 L,1040,2-Jan,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Tibetan.html,VoA Tibetan,Landmass,3984 H,14400,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/VoA-Urdu.html,VoA Urdu,Landmass,3984 H,14400,4-Mar,,Urd,,radio
https://www.lyngsat.com/radiochannels/us/Voice-of-America.html,Voice of America,West hemi,4060 H,30000,4-Mar,,,,radio
https://www.lyngsat.com/radiochannels/us/Voz-de-America.html,Voz de América,Pan America,11026 H,12500,2-Jan,,Spa,,radio
https://www.lyngsat.com/radiochannels/us/WGN-Radio.html,WGN Radio,C,4060 H,29270,4-Mar,,Eng,PowerVu,radio
